trial 0 t0 lA False rA False pd1 0 pd2 0 eo1 0 eo2 0 pp1 (0.0, 0.0) pp2 (0.0, 0.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 0 t57.29585 lA False rA False pd1 -1 pd2 -1 eo1 0 eo2 0 pp1 (-1.0, -1.0) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 0 t57.31908 lA False rA False pd1 -1 pd2 -1 eo1 0 eo2 0 pp1 (-1.0, -1.0) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 0 t57.3412 lA False rA False pd1 -1 pd2 -1 eo1 0 eo2 0 pp1 (-1.0, -1.0) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 0 t57.3631 lA False rA False pd1 -1 pd2 -1 eo1 0 eo2 0.1634549 pp1 (-1.0, -1.0) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 0 t57.38541 lA False rA False pd1 -1 pd2 -1 eo1 0.0418843 eo2 0.4087611 pp1 (-1.0, -1.0) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 0 t57.40789 lA True rA True pd1 1.884369 pd2 2.817551 eo1 0.7234026 eo2 0.7134249 pp1 (0.5, 0.6) pp2 (0.4, 0.5) gd1 (0.0, -0.4, 0.9) gd2 (0.0, 0.0, 1.0) go1 (33.4, 1.0, -29.5) go2 (-29.0, 3.3, -32.5)
trial 0 t57.4304 lA True rA True pd1 2.264114 pd2 2.985092 eo1 0.825198 eo2 0.8038766 pp1 (0.5, 0.6) pp2 (0.4, 0.5) gd1 (-0.1, -0.1, 1.0) gd2 (0.0, 0.0, 1.0) go1 (33.3, 1.1, -30.3) go2 (-28.9, 2.7, -30.6)
trial 0 t57.46413 lA True rA True pd1 2.220627 pd2 3.003754 eo1 0.9182423 eo2 0.8577557 pp1 (0.5, 0.6) pp2 (0.4, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (33.3, 1.0, -30.2) go2 (-29.0, 2.4, -29.4)
trial 0 t57.48627 lA True rA True pd1 2.654053 pd2 2.890549 eo1 1 eo2 0.9708637 pp1 (0.5, 0.6) pp2 (0.4, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (33.3, 0.9, -30.3) go2 (-29.0, 2.3, -29.3)
trial 0 t57.50801 lA True rA True pd1 2.253769 pd2 2.120468 eo1 1 eo2 1 pp1 (0.5, 0.6) pp2 (0.4, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, -0.1, 1.0) go1 (33.2, 0.9, -30.2) go2 (-29.0, 1.9, -27.8)
trial 0 t57.53008 lA True rA True pd1 2.402939 pd2 2.700073 eo1 1 eo2 1 pp1 (0.5, 0.6) pp2 (0.4, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (33.2, 0.9, -30.3) go2 (-29.0, 2.1, -28.8)
trial 0 t57.55166 lA True rA True pd1 2.43042 pd2 2.589279 eo1 1 eo2 1 pp1 (0.5, 0.6) pp2 (0.4, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (33.2, 0.9, -30.2) go2 (-29.0, 2.1, -28.7)
trial 0 t57.57362 lA True rA True pd1 2.463242 pd2 2.608368 eo1 1 eo2 1 pp1 (0.5, 0.6) pp2 (0.4, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (33.2, 0.8, -30.1) go2 (-29.0, 2.1, -28.6)
trial 0 t57.59579 lA True rA True pd1 2.463425 pd2 2.629715 eo1 1 eo2 1 pp1 (0.5, 0.6) pp2 (0.4, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (33.2, 0.8, -30.1) go2 (-29.0, 2.1, -28.6)
trial 0 t57.61816 lA True rA True pd1 2.548416 pd2 2.895752 eo1 1 eo2 1 pp1 (0.5, 0.6) pp2 (0.4, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (33.2, 0.9, -30.1) go2 (-29.0, 2.2, -28.7)
trial 0 t57.6403 lA True rA True pd1 2.538269 pd2 2.96344 eo1 1 eo2 1 pp1 (0.5, 0.6) pp2 (0.4, 0.5) gd1 (-0.1, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (33.2, 1.0, -30.2) go2 (-29.0, 2.1, -27.7)
trial 0 t57.66264 lA True rA True pd1 2.545898 pd2 2.969864 eo1 1 eo2 1 pp1 (0.5, 0.6) pp2 (0.4, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.2, 1.0, -30.3) go2 (-29.0, 2.2, -28.7)
trial 0 t57.68487 lA True rA True pd1 2.551727 pd2 2.969971 eo1 1 eo2 1 pp1 (0.5, 0.6) pp2 (0.4, 0.5) gd1 (-0.1, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.2, 1.1, -30.2) go2 (-29.0, 2.2, -28.7)
trial 0 t57.70704 lA True rA True pd1 2.540283 pd2 2.938965 eo1 1 eo2 1 pp1 (0.5, 0.6) pp2 (0.4, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (33.2, 1.1, -30.3) go2 (-29.0, 2.1, -27.7)
trial 0 t57.72968 lA True rA True pd1 2.530945 pd2 2.937256 eo1 1 eo2 1 pp1 (0.5, 0.6) pp2 (0.4, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (33.2, 1.1, -30.3) go2 (-29.0, 2.1, -27.7)
trial 0 t57.75186 lA True rA True pd1 2.532471 pd2 2.940338 eo1 1 eo2 1 pp1 (0.5, 0.6) pp2 (0.4, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (33.2, 1.1, -30.3) go2 (-28.9, 2.1, -27.6)
trial 0 t57.78522 lA True rA True pd1 2.547409 pd2 2.940475 eo1 1 eo2 1 pp1 (0.5, 0.6) pp2 (0.4, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (33.2, 1.1, -30.2) go2 (-28.9, 2.1, -27.6)
trial 0 t57.80779 lA True rA True pd1 2.495987 pd2 2.936172 eo1 1 eo2 1 pp1 (0.5, 0.6) pp2 (0.4, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (33.2, 1.1, -30.1) go2 (-28.9, 2.1, -27.6)
trial 0 t57.82967 lA True rA True pd1 2.496017 pd2 2.919464 eo1 1 eo2 1 pp1 (0.5, 0.6) pp2 (0.4, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (33.2, 1.1, -30.1) go2 (-28.9, 2.1, -27.7)
trial 0 t57.85173 lA True rA True pd1 2.548096 pd2 2.904037 eo1 1 eo2 1 pp1 (0.5, 0.6) pp2 (0.4, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (33.2, 1.1, -30.1) go2 (-28.9, 2.1, -27.7)
trial 0 t57.87386 lA True rA True pd1 2.548859 pd2 2.895508 eo1 1 eo2 1 pp1 (0.5, 0.6) pp2 (0.4, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (33.2, 1.1, -30.1) go2 (-28.9, 2.1, -27.7)
trial 0 t57.89604 lA True rA True pd1 2.519135 pd2 2.880356 eo1 1 eo2 1 pp1 (0.5, 0.6) pp2 (0.4, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (33.2, 1.1, -30.1) go2 (-28.9, 2.1, -27.7)
trial 0 t57.91812 lA True rA True pd1 2.536057 pd2 2.895905 eo1 1 eo2 1 pp1 (0.5, 0.6) pp2 (0.4, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (33.2, 1.1, -30.0) go2 (-28.9, 2.1, -27.6)
trial 0 t57.95094 lA True rA True pd1 2.548264 pd2 2.898224 eo1 1 eo2 1 pp1 (0.5, 0.6) pp2 (0.4, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (33.2, 1.0, -30.0) go2 (-29.0, 2.1, -27.5)
trial 0 t57.97317 lA True rA True pd1 2.53508 pd2 2.929367 eo1 1 eo2 1 pp1 (0.5, 0.6) pp2 (0.4, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (33.2, 1.0, -30.0) go2 (-29.0, 2.1, -27.5)
trial 0 t57.99572 lA True rA True pd1 2.523895 pd2 2.973755 eo1 1 eo2 1 pp1 (0.5, 0.6) pp2 (0.4, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (33.2, 1.0, -29.9) go2 (-29.0, 2.0, -27.5)
trial 0 t58.01782 lA True rA True pd1 2.524796 pd2 2.973587 eo1 1 eo2 1 pp1 (0.5, 0.6) pp2 (0.4, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (33.2, 1.0, -29.9) go2 (-29.0, 2.0, -27.5)
trial 0 t58.04031 lA True rA True pd1 2.529388 pd2 3.007706 eo1 1 eo2 1 pp1 (0.5, 0.6) pp2 (0.4, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (33.2, 1.0, -29.9) go2 (-29.0, 2.0, -27.5)
trial 0 t58.06266 lA True rA True pd1 2.530502 pd2 3.023468 eo1 1 eo2 1 pp1 (0.5, 0.6) pp2 (0.4, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (33.2, 1.0, -29.9) go2 (-29.0, 2.0, -27.5)
trial 0 t58.08496 lA True rA True pd1 2.530365 pd2 3.024902 eo1 1 eo2 1 pp1 (0.5, 0.6) pp2 (0.4, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (33.2, 1.0, -29.9) go2 (-29.0, 2.0, -27.5)
trial 0 t58.10722 lA True rA True pd1 2.483643 pd2 3.0271 eo1 1 eo2 1 pp1 (0.5, 0.6) pp2 (0.4, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (33.2, 1.0, -29.9) go2 (-29.0, 2.0, -27.5)
trial 0 t58.12962 lA True rA True pd1 2.463242 pd2 3.011337 eo1 1 eo2 1 pp1 (0.5, 0.6) pp2 (0.4, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (33.2, 1.0, -29.9) go2 (-29.0, 2.0, -27.5)
trial 0 t58.15161 lA True rA True pd1 2.462097 pd2 2.970551 eo1 1 eo2 1 pp1 (0.5, 0.6) pp2 (0.4, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (33.2, 1.0, -29.9) go2 (-29.0, 2.0, -27.5)
trial 0 t58.17364 lA True rA True pd1 2.46225 pd2 2.942032 eo1 1 eo2 1 pp1 (0.5, 0.6) pp2 (0.4, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (33.2, 1.0, -30.0) go2 (-29.0, 2.1, -27.5)
trial 0 t58.19581 lA True rA True pd1 2.480042 pd2 2.966446 eo1 1 eo2 1 pp1 (0.5, 0.6) pp2 (0.4, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (33.2, 1.0, -30.0) go2 (-29.0, 2.1, -27.6)
trial 0 t58.21761 lA True rA True pd1 2.511032 pd2 2.93808 eo1 1 eo2 1 pp1 (0.5, 0.6) pp2 (0.4, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (33.2, 1.0, -30.1) go2 (-29.0, 2.1, -27.6)
trial 0 t58.23999 lA True rA True pd1 2.525589 pd2 2.923218 eo1 1 eo2 1 pp1 (0.5, 0.6) pp2 (0.4, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (33.2, 1.0, -30.1) go2 (-29.0, 2.1, -27.6)
trial 0 t58.26286 lA True rA True pd1 2.52121 pd2 2.923386 eo1 1 eo2 1 pp1 (0.5, 0.6) pp2 (0.4, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (33.2, 1.0, -30.1) go2 (-29.0, 2.1, -27.6)
trial 0 t58.28453 lA True rA True pd1 2.520264 pd2 2.936508 eo1 1 eo2 1 pp1 (0.5, 0.6) pp2 (0.4, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (33.2, 1.0, -30.1) go2 (-29.0, 2.1, -27.6)
trial 0 t58.31807 lA True rA True pd1 2.510406 pd2 2.939499 eo1 1 eo2 1 pp1 (0.5, 0.6) pp2 (0.4, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (33.2, 1.0, -30.1) go2 (-29.0, 2.1, -27.5)
trial 0 t58.34034 lA True rA True pd1 2.499924 pd2 2.950958 eo1 1 eo2 1 pp1 (0.5, 0.6) pp2 (0.4, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (33.2, 1.0, -30.1) go2 (-29.0, 2.1, -27.5)
trial 0 t58.36286 lA True rA True pd1 2.492722 pd2 2.962326 eo1 1 eo2 1 pp1 (0.5, 0.6) pp2 (0.4, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (33.2, 1.0, -30.1) go2 (-29.0, 2.0, -27.5)
trial 0 t58.38485 lA True rA True pd1 2.524551 pd2 2.951569 eo1 1 eo2 1 pp1 (0.5, 0.6) pp2 (0.4, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (33.2, 1.0, -30.1) go2 (-29.0, 2.0, -27.5)
trial 0 t58.40693 lA True rA True pd1 2.551163 pd2 2.951675 eo1 1 eo2 1 pp1 (0.5, 0.6) pp2 (0.4, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (33.2, 1.1, -30.1) go2 (-29.0, 2.1, -27.5)
trial 0 t58.42917 lA True rA True pd1 2.52507 pd2 2.944748 eo1 1 eo2 1 pp1 (0.5, 0.6) pp2 (0.4, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (33.2, 1.1, -30.2) go2 (-29.0, 2.1, -27.7)
trial 0 t58.45107 lA True rA True pd1 2.371353 pd2 3.056061 eo1 1 eo2 1 pp1 (0.5, 0.6) pp2 (0.4, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (33.1, 1.0, -30.0) go2 (-29.0, 2.2, -28.0)
trial 0 t58.47323 lA True rA True pd1 2.465164 pd2 2.971558 eo1 1 eo2 1 pp1 (0.5, 0.6) pp2 (0.4, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (33.1, 1.0, -30.0) go2 (-29.0, 2.2, -28.0)
trial 0 t58.49557 lA True rA True pd1 2.501312 pd2 2.905594 eo1 1 eo2 1 pp1 (0.5, 0.6) pp2 (0.4, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (33.1, 1.0, -30.0) go2 (-29.0, 2.2, -28.0)
trial 0 t58.51798 lA True rA True pd1 2.495773 pd2 2.976715 eo1 1 eo2 1 pp1 (0.5, 0.6) pp2 (0.4, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (33.1, 1.0, -30.0) go2 (-29.0, 2.2, -28.0)
trial 0 t58.54015 lA True rA True pd1 2.500717 pd2 2.937698 eo1 1 eo2 1 pp1 (0.5, 0.6) pp2 (0.4, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (33.1, 1.0, -30.0) go2 (-29.1, 2.2, -28.0)
trial 0 t58.56245 lA True rA True pd1 2.497223 pd2 2.914124 eo1 1 eo2 1 pp1 (0.5, 0.6) pp2 (0.4, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (33.1, 1.0, -30.0) go2 (-29.1, 2.2, -28.0)
trial 0 t58.58479 lA True rA True pd1 2.489319 pd2 2.914368 eo1 1 eo2 1 pp1 (0.5, 0.6) pp2 (0.4, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (33.1, 1.0, -30.0) go2 (-29.1, 2.1, -28.0)
trial 0 t58.60674 lA True rA True pd1 2.465668 pd2 2.921463 eo1 1 eo2 1 pp1 (0.5, 0.6) pp2 (0.4, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (33.1, 1.0, -30.1) go2 (-29.1, 2.1, -28.0)
trial 0 t58.62912 lA True rA True pd1 2.466751 pd2 2.909775 eo1 1 eo2 0.9978002 pp1 (0.5, 0.6) pp2 (0.4, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (33.1, 1.0, -30.1) go2 (-29.1, 2.1, -28.0)
trial 0 t58.66206 lA True rA True pd1 2.198593 pd2 2.82988 eo1 0.7050941 eo2 0.7193265 pp1 (0.5, 0.6) pp2 (0.4, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (33.1, 1.1, -30.2) go2 (-29.1, 2.2, -28.1)
trial 0 t58.68422 lA False rA True pd1 -1 pd2 2.201889 eo1 0 eo2 0 pp1 (0.5, 0.7) pp2 (0.4, 0.5) gd1 (0.0, 0.0, 0.0) gd2 (0.0, -0.1, 1.0) go1 (0.0, 0.0, 0.0) go2 (-29.1, 3.4, -32.7)
trial 0 t58.70654 lA False rA False pd1 -1 pd2 -1 eo1 0 eo2 0 pp1 (-1.0, -1.0) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 0 t58.72892 lA False rA False pd1 -1 pd2 -1 eo1 0 eo2 0 pp1 (-1.0, -1.0) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 0 t58.75155 lA False rA False pd1 -1 pd2 -1 eo1 0 eo2 0 pp1 (-1.0, -1.0) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 0 t58.7736 lA False rA False pd1 -1 pd2 -1 eo1 0 eo2 0.0655861 pp1 (-1.0, -1.0) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 0 t58.79663 lA False rA False pd1 -1 pd2 -1 eo1 0 eo2 0.0655861 pp1 (-1.0, -1.0) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 0 t58.81833 lA False rA True pd1 -1 pd2 3.849014 eo1 0.1206809 eo2 0.4708907 pp1 (-1.0, -1.0) pp2 (0.5, 0.6) gd1 (0.0, 0.0, 0.0) gd2 (-0.1, -0.3, 0.9) go1 (0.0, 0.0, 0.0) go2 (-29.8, 1.2, -27.7)
trial 0 t58.84016 lA True rA True pd1 2.119736 pd2 3.140823 eo1 0.710944 eo2 0.7167002 pp1 (0.5, 0.6) pp2 (0.4, 0.5) gd1 (0.0, -0.1, 1.0) gd2 (0.3, -0.2, 0.9) go1 (33.2, 1.4, -30.3) go2 (-30.8, -1.1, -11.4)
trial 0 t58.86208 lA True rA True pd1 2.531372 pd2 2.71463 eo1 0.8243993 eo2 0.7799385 pp1 (0.5, 0.6) pp2 (0.4, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (33.2, 1.1, -29.9) go2 (-29.1, 2.7, -29.9)
trial 0 t58.88411 lA True rA True pd1 2.021225 pd2 2.590546 eo1 0.892271 eo2 0.8471084 pp1 (0.5, 0.6) pp2 (0.4, 0.5) gd1 (-0.1, -0.1, 1.0) gd2 (0.0, 0.0, 1.0) go1 (33.2, 1.2, -30.2) go2 (-29.1, 2.8, -30.3)
trial 0 t58.90636 lA True rA True pd1 2.371048 pd2 3.009659 eo1 0.9999636 eo2 0.9610573 pp1 (0.5, 0.6) pp2 (0.4, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (33.3, 1.2, -30.5) go2 (-29.0, 2.3, -28.1)
trial 0 t58.92867 lA True rA True pd1 2.459625 pd2 2.522476 eo1 1 eo2 1 pp1 (0.5, 0.6) pp2 (0.4, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.1, 0.0, 1.0) go1 (33.3, 1.2, -30.4) go2 (-28.9, 2.5, -29.0)
trial 0 t58.9509 lA True rA True pd1 2.446777 pd2 2.675186 eo1 1 eo2 1 pp1 (0.5, 0.6) pp2 (0.4, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.1, 0.0, 1.0) go1 (33.3, 1.1, -30.1) go2 (-28.9, 2.7, -30.0)
trial 0 t58.97317 lA True rA True pd1 2.458328 pd2 2.674835 eo1 1 eo2 1 pp1 (0.5, 0.6) pp2 (0.4, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.1, 0.0, 1.0) go1 (33.3, 1.1, -30.2) go2 (-28.9, 2.2, -28.1)
trial 0 t58.9962 lA True rA True pd1 2.426483 pd2 2.85704 eo1 0.9906217 eo2 0.9741106 pp1 (0.5, 0.6) pp2 (0.4, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.1, 0.0, 1.0) go1 (33.3, 1.1, -30.2) go2 (-28.9, 2.2, -28.0)
trial 0 t59.01806 lA True rA True pd1 2.632416 pd2 2.951645 eo1 0.7769669 eo2 0.8147894 pp1 (0.5, 0.6) pp2 (0.4, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.1, 0.0, 1.0) go1 (33.4, 1.3, -30.6) go2 (-28.8, 2.4, -28.0)
trial 0 t59.03999 lA True rA True pd1 2.531403 pd2 2.440979 eo1 0 eo2 0.1481827 pp1 (0.5, 0.6) pp2 (0.4, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.4, 1.7, -31.0) go2 (-29.0, 4.2, -36.4)
trial 0 t59.07409 lA False rA False pd1 -1 pd2 -1 eo1 0 eo2 0 pp1 (-1.0, -1.0) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 0 t59.09679 lA False rA False pd1 -1 pd2 -1 eo1 0 eo2 0 pp1 (-1.0, -1.0) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 0 t59.11856 lA False rA False pd1 -1 pd2 -1 eo1 0 eo2 0 pp1 (-1.0, -1.0) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 0 t59.14058 lA False rA False pd1 -1 pd2 -1 eo1 0 eo2 0 pp1 (-1.0, -1.0) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 0 t59.16288 lA False rA False pd1 -1 pd2 -1 eo1 0 eo2 0 pp1 (-1.0, -1.0) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 0 t59.18439 lA False rA False pd1 -1 pd2 -1 eo1 0 eo2 0 pp1 (-1.0, -1.0) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 0 t59.20689 lA False rA False pd1 -1 pd2 -1 eo1 0 eo2 0.2870277 pp1 (-1.0, -1.0) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 0 t59.22879 lA False rA False pd1 -1 pd2 -1 eo1 0.2773711 eo2 0.4725176 pp1 (-1.0, -1.0) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 0 t59.25105 lA False rA True pd1 -1 pd2 2.465469 eo1 0.6086826 eo2 0.6233039 pp1 (-1.0, -1.0) pp2 (0.4, 0.5) gd1 (0.0, 0.0, 0.0) gd2 (0.0, -0.1, 1.0) go1 (0.0, 0.0, 0.0) go2 (-29.1, 2.4, -26.1)
trial 0 t59.2733 lA True rA True pd1 1.7836 pd2 3.105453 eo1 0.8570812 eo2 0.789484 pp1 (0.5, 0.6) pp2 (0.4, 0.5) gd1 (-0.1, -0.1, 1.0) gd2 (0.0, 0.0, 1.0) go1 (33.0, 1.5, -30.3) go2 (-29.2, 2.7, -28.6)
trial 0 t59.29555 lA True rA True pd1 1.953445 pd2 2.935211 eo1 0.9459945 eo2 0.8585347 pp1 (0.5, 0.6) pp2 (0.4, 0.5) gd1 (-0.1, -0.1, 1.0) gd2 (0.0, 0.0, 1.0) go1 (33.0, 1.5, -30.3) go2 (-29.2, 2.5, -27.9)
trial 0 t59.31733 lA True rA True pd1 2.071014 pd2 2.783096 eo1 1 eo2 0.9257919 pp1 (0.5, 0.6) pp2 (0.5, 0.5) gd1 (0.0, -0.1, 1.0) gd2 (-0.1, 0.0, 1.0) go1 (33.0, 1.4, -30.2) go2 (-29.2, 2.5, -28.1)
trial 0 t59.33991 lA True rA True pd1 2.215057 pd2 3.002304 eo1 1 eo2 0.9757948 pp1 (0.5, 0.6) pp2 (0.5, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (-0.1, 0.0, 1.0) go1 (33.0, 1.2, -29.8) go2 (-29.3, 2.4, -28.2)
trial 0 t59.36237 lA True rA True pd1 2.213104 pd2 2.281403 eo1 1 eo2 1 pp1 (0.5, 0.6) pp2 (0.5, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (-0.1, -0.1, 1.0) go1 (33.0, 1.2, -29.7) go2 (-29.3, 2.3, -27.8)
